Timestamp;Filename;OCR_Text;Perusahaan tidak jelas atau tidak ada informasi valid (40%);Deskripsi posisi, persyaratan, dan lokasi kerja yang tidak jelas (25%);Deskripsi pekerjaan tidak spesifik (Jobdesc) (20%);Tidak ada proses wawancara dan seleksi yang jelas(5%);Ada permintaan biaya pendaftaran(5%);Gaji tidak realistis (5%);Total;Label
2022-10-07T09:16:08.000Z;2022-10-07_post_lokermagang29_image.jpg;"P WFO MALANG - GRAPHIC PICKTERA DESIGN Synergy LocicolecoLclli ""lyhl PAID INTERNSHIP KUALIFIKASI: Mahasiswa Desain Komunikasi Visual (DKV) atau ilmu komunikasi dengan pemahaman yang kuat dalam konsep grafis dan komunikasi. Bertanggung jawab atas tugas-tugas. Responsif dan antusias dalam menggunakan media sosial. Kemampuan mengambil foto dan video (tidak wajib). Berkeinginan untuk terus belajar, memiliki kemampuan kerjasama, dan memiliki laptop/komputer pribadi. Diutamakan berdomisili di Kota Malang. MANFAAT: E-Certificate. Allowance. Peluang untuk memperluas jaringan dan mendapatkan wawasan baru. Jangan khawatir, magang bisa dilakukan secara remote! So, ARE YOU THE ONE? Kirim CV dan contoh hasil desainmu ke: hello@picktera.com Deadline: 12 Oktober 2022, SEGERA KIRIM! Ada pertanyaan? Hubungi kami di WhatsApp: 22 7770 Kunjungi juga www.lokerdesain.com untuk informasi lebih lanjut. Ikuti kami di media sosial: Instagram: @sediapay Twitter: @belajarmahir Facebook: @lokerdeskusi";0;0;0,2;0;0;0;0,2;Not Fraud
2022-10-06T08:54:21.000Z;2022-10-06_post_lokermagang30_image.jpg;PT WFO JAKARTA UTARA KAMI SEDANG MENCARI 3 TENAGA BARU Lokasi: Sunter, Jakarta Utara TALI HAYAT BERLIVE KUALIFIKASI: - Wanita berusia 18 - 25 tahun. - Penampilan menarik. - Berpengalaman dalam melakukan siaran langsung (live streaming). - Lebih disukai yang memiliki minat dan pemahaman dalam olahraga basket. - Kemampuan kerja sama tim yang baik. TUGAS DAN TANGGUNG JAWAB: - Melakukan siaran langsung di berbagai platform media sosial dan marketplace. - Memberikan penjelasan tentang produk saat melakukan siaran langsung. - Meningkatkan penjualan melalui siaran langsung. Wajib siap untuk melakukan siaran langsung pada waktu yang telah ditentukan. Hubungi kami di: 0813-8095-9313 (Tim Balllerbro) Link: [bit.ly/RekrutmenTaliHayat](https://bit.ly/RekrutmenTaliHayat) Kunjungi juga [www.lokerdesain.com](http://www.lokerdesain.com) untuk informasi lebih lanjut. Ikuti kami di media sosial: - Instagram: @sediapay - Twitter: @belajarmahir - Facebook: @lokerdeskusi;0;0;0;0;0;0;0;Not Fraud
2022-10-05T12:00:09.000Z;2022-10-05_post_lokermagang31_image.jpg;UP WFH VOLUNTEER RUANG TERANG Kami Sedang Merekrut Anggota untuk Tim Ruang Terang Posisi yang Tersedia: HR Manager Education Development Manager Media Production Manager Project Management Manager Staff Social Media Strategist Staff Social Media Specialist Staff Graphic Designer Staff Video Editor Staff Community Relation Staff Media Relation Staff Sponsorship Staff Community Partnership Guide Book Registrasi Ditutup: 8 Oktober 2022 Daftar segera di: bit.ly/RekrutmenRuangTerang Kunjungi juga www.lokerdesain.com untuk informasi lebih lanjut. Ikuti kami di media sosial: Instagram: @sediapay Twitter: @belajarmahir Facebook: @lokerdeskusi;0;0,25;0,2;0;0;0;0,45;Not Fraud
2022-10-02T06:28:47.000Z;2022-10-02_post_lokermagang32_image.jpg;UP WFH ONLINE PT Berbinar Insightful Indonesia DIBUTUHKAN MAGANG Posisi yang Tersedia: Sekretaris Psikolog Pemasaran Uji Produk Strategi Produk Manajemen Penjualan Desainer Grafis Pembuat Konten Kelas Produk Desainer Produk Manajemen Tiktok Kreator Instagram Manajemen Produk Konselor Tanggal Pendaftaran: 17-12 Oktober 2022 Jadwal Tahapan Seleksi: Sesi Konseling: 13-17 Oktober 2022 Wawancara: 18 Oktober 2022 Manfaat: Sertifikat Kirim CV Anda ke: bit.ly/Oprec7Berbinar Baca buklet kami di: bit.ly/Booklet7Berbinar Lokasi: Jarak Jauh (Remote) Email kami di: berbinar.in@gmail.com Ikuti Berbinar Insightful Indonesia di media sosial: Instagram: @berbinar.in Kunjungi juga www.lokerdesain.com untuk informasi lebih lanjut. Ikuti kami di media sosial: Instagram: @sediapay Twitter: @belajarmahir Facebook: @lokerdeskusi;0;0,25;0;0;0;0;0,25;Not Fraud
2022-09-26T12:00:35.000Z;2022-09-26_post_lokermagang33_image.jpg;OPPO WFH ONLINE FREELANCE OPPORTUNITY Peluang Kerja Freelance di Tim Konten Game Penerimaan Terbuka: 26 September - 10 Oktober 2022 Periode Kerja: 3 - 6 Bulan Lokasi Kerja: Dapat Dilakukan dari Mana Saja Kunjungi www.lokerdesain.com untuk informasi lebih lanjut. Ikuti kami di media sosial: Instagram: @sediapay Twitter: @belajarmahir Facebook: @lokerdeskusi Terima kasih!;0,4;0,25;0,2;0,05;0;0;0,9;Fraud
2022-09-26T10:44:50.000Z;2022-09-26_post_lokermagang34_image.jpg;ONE THIRD Consulting AB WFH ONLINE SALURAN PENDAPATAN: 3 JUTA RUPIAH DARI RUMAH DALAM 3 JAM PER HARI 100% MODUL UNTUK MURID KELAS WFH Kami Akan Membantu Anda dalam Pembuatan Modul dan Penjadwalan Waktu Otomatis Anda Dapat Menjadwalkan Waktu Anda Sendiri: Senin - Sabtu, Mulai dari Pukul 18.30 hingga 22.00 APPLY NOW: bit.ly/RekrutmenOTCA2 Posisi yang Tersedia: Tutor Bahasa German Tutor Bahasa Jepang Tutor Bahasa Perancis Tutor Bahasa Korea Tutor Bahasa Arab Kunjungi www.lokerdesain.com untuk informasi lebih lanjut. Ikuti kami di media sosial: Instagram: @sediapay Twitter: @belajarmahir Facebook: @lokerdeskusi;0;0,25;0;0;0;0;0,25;Not Fraud
2022-09-25T07:19:12.000Z;2022-09-25_post_lokermagang35_image.jpg;Program Magang WFH YOGYAKARTA Dibuka untuk Mahasiswa Aktif dari Segala Jurusan Kerja Dari Rumah (WFH) Kriteria: Mahasiswa Aktif Komunikatif Manfaat: Sertifikat Daftar segera di: bit.ly/magangiootoe Telepon: +6281327823112 Lokasi: Yogyakarta, Indonesia Kunjungi www.lokerdesain.com untuk informasi lebih lanjut. Ikuti kami di media sosial: Instagram: @sediapay Twitter: @belajarmahir Facebook: @lokerdeskus;0,4;0,25;0,2;0;0;0;0,85;Fraud
2022-09-22T05:24:41.000Z;2022-09-22_post_lokermagang36_image.jpg;KINDERFIELD School HIGHFIELD LOWONGAN PEKERJAAN Kinderfield School Depok saat ini mencari mahasiswa/i yang sedang menjalani program magang untuk mengisi posisi berikut: MAGANG GURU (INTERNSHIP TEACHERS) UNTUK KINDERFIELD SCHOOL DEPOK Kualifikasi: Mahasiswa/i tahun akhir Jurusan Pendidikan Bahasa Inggris atau Pendidikan dari universitas ternama Kemampuan berbahasa Inggris yang lancar dan aktif Kemampuan komunikasi yang baik dan keterampilan penyampaian materi pelajaran yang baik Bersemangat dalam mengajar dan bekerja dengan siswa/siswi Bersedia mengikuti program magang penuh waktu selama minimum 3 bulan Siap ditempatkan di Depok, Jawa Barat Kirimkan CV dan surat lamaran Anda ke: Email: recruitment.depok@kinderfield.sch.id Subjek Email: Magang Kunjungi www.lokerdesain.com untuk informasi lebih lanjut. Ikuti kami di media sosial: Instagram: @sediapay Twitter: @belajarmahir Facebook: @lokerdeskusi;0;0;0,2;0;0;0;0,2;Not Fraud
2022-09-21T07:21:30.000Z;2022-09-21_post_lokermagang37_image.jpg;LAKU KERAS INDONESIA - PROGRAM MAGANG BERBAYAR DI BANDUNG Kami sedang membuka kesempatan magang dengan kehadiran fisik penuh (Full WFO) untuk bidang Pemasaran Marketplace. Kualifikasi: Usia maksimal 30 tahun. Pendidikan minimal Diploma (semua jurusan). Pengalaman berjualan di platform Marketplace (Shopee dan Tokopedia). Memahami dan dapat mengelola akun Marketplace. Aktif dalam penggunaan digital ads. Memiliki minat dan pengalaman dalam digital advertising. Komunikatif, inisiatif, dan siap belajar. Domisili di Kota Bandung. Siap menjadi pegawai full-time. Manfaat: Sertifikat magang/surat keterangan. Uang saku selama program magang. Kesempatan untuk memperluas pengalaman dan jaringan. Kirimkan CV Anda ke: SgSpaxensia@grgsileom Subjek Email: Nama_Intern Kunjungi www.lokerdesain.com untuk informasi lebih lanjut. Ikuti kami di media sosial: Instagram: @sediapay Twitter: @belajarmahir Facebook: @lokerdeskusi;0;0;0,2;0;0;0;0,2;Not Fraud
2022-09-16T12:01:14.000Z;2022-09-16_post_lokermagang38_combined.jpg;UP WFH REMOTE HACKLABO ROCKS Sedang mencari Tim Magang (Remote/WFH) HR Talent Acquisition Recruitment HR Database Admin Kirimkan CV Anda ke 1 1 hiring@hacklab.rocks Batas pengiriman maksimal tanggal 30 September 2022 1 www.lokerdesain.com @sediapay @belajarmahir | @lokerdeskusi HACKLABO ROCKS Sedang mencari Peserta Magang HR Recruitment (Remote/WFH) Persyaratan Mahasiswa aktif semester 4-8 dari berbagai jurusan Memiliki pengalaman dalam organisasi Berminat dalam HR Recruitment Memiliki kemampuan komunikasi yang baik Bergabunglah bersama kami dan nikmati berbagai keuntungan Jam kerja dan tempat yang fleksibel Kesempatan merasakan dunia startup Peluang untuk belajar dari para ahli Jaringan ke dunia teknologi dan startup Dapatkan surat rekomendasi jika berprestasi Bonus pencapaian Kirimkan CV Anda ke hiring@hacklab.rocks Batas pengiriman maksimal tanggal 30 September 2022;0;0;0,2;0;0;0;0,2;Not Fraud
2022-09-08T08:00:57.000Z;2022-09-08_post_lokermagang39_combined.jpg;"UP HYBRID] [BALIKPAPAN GGreat Borneo 388 HYnG LEVelU? OPEN REGISTRATION DIGISTAR REGIONAL INTERNSHIP Telkom Regional VI Kalimantan Timur WWW.lokerdesain.com @sediapay @belajarmahir | @lokerdeskusi GGreat Borneo & Apa sih DIGISTAR REGIONAL INTERNSHIP itu Salah satu program CSR Telkom yang bertujuan untuk memberikan kesempatan mahasiswa dalam merasakan ""Real Work Experience"" bekerja di Telkom melalui kegiatan internship GGreat Borneo APA SAJA BENEFIT YANG DIDAPAT? Real Work Experience Networking dengan Kakak-Kakak BUMN Mentor dari para Top Talent Telkom Evaluasi Progress Feedback Kerja Pelatihan dan Sertifikat Card Living Telkom GGreat Borneo APA SAJA BERKAS YANG HARUS DILENGKAPI Foto Diri Curriculum Vitae Transkrip Nilai Jadwal Kuliah/IRS/KRS Surat Keterangan Aktif Kuliah Surat Izin Magang/Praktek Bukti Vaksin Minimal 2X Bukti Screenshot sharing info open registrasi Dari Batch GGreat Borneo Teleng? #XnG LEVELV? WE'RE LOOKING FOR YOU! Ditujukan bagi kamu Mahasiswa Aktif Periode Oktober-Desember Balikpapan Kalimantan Timur Maksimal mendaftar posisi Our working type: Program Registration: ini bersifat WFO (Work From Office) dan WFH (Work From Home) September UNPAID Hybrid (WFH & WFO) 2022 GGreat Borneo LEVelU ARE YOU INTERESTED? Here you go, the registration Buka website Build Nation careerstelkom.co.id menu Career 4 Inte Digistar Regional Internship Setelah didaftar, kota/wilayah Telkom Regional VI Balikpapan Setelah masuk @Growwith Us greatborneo.id/internship tombol ""Daftar GGre Telkom #Rg LEVELV? OPEN FOR 9 POSITION Social Media Specialist Backend Developer Frontend Developer Human Capital Assistant Project Administrator Website Developer Graphic Designer Business Analyst UI/UX Designer (GGreat Bo TIMELINE Open Registrasi 9 September Seleksi Berkas 2022 30 September Interview & Challenge 2022 Pengumuman 5 Oktober 2022 7 Oktober 2022 Board GGreat Borneo #NG LEVELV? TAU NGGA SIH? Program ini tidak memungut biaya pendaftaran karena Telkom Indonesia sudah menerapkan ISO 37001:2016 Sistem Manajemen Anti Penyuapan (SMAP) Program Digistar Regional Internship bersifat Unpaid Segala informasi akan disampaikan melalui email levelup@digitalamoeba.id dan Instagram @levelup.telkom @greatborneo #G0 Rlsgnez flow ""8n& JRugneg}";0;0;0;0;0;0;0;Not Fraud
2022-09-02T09:40:34.000Z;2022-09-02_post_lokermagang40_combined.jpg;NOW HIRING AT CRETIVOX Content Specialist Content Writer Social Media Specialist Instagram Social Media Specialist TikTok Social Media Specialist YouTube Video Editor Graphic Designer Video Production Talent Coordinator CEI CRETIVOX REQUIREMENTS Mampu bekerja dalam team (Able to work in a team) Bersedia WFO (Willing to Work From Office) Memiliki rasa tanggung jawab yang tinggi (High sense of responsibility) Mampu bekerja dalam tekanan (Able to work under pressure) Punya batik Juventus (Own Juventus batik attire) Mampu melawan pesulap merah (Able to defeat red magicians) Bisa hidup di dua alam (Able to live in two realms) Gapernah cantengan (Never had an ingrown toenail) Kemarin ke PRJ (Visited PRJ yesterday) CRETIVOX APPLICATION INSTRUCTIONS SEND YOUR LATEST CV, Portfolio, Photo TO: cretivox.hiring@gmail.com SUBJECT: [Company]-[Job Title]-[Full Name] UNTIL: 7 September 2022 12.00 PM A *Qiks? * A *Qisfa * Asfw * (Quick? Easy? Safe?);0;0;0,2;0;0;0;0,2;Not Fraud
2022-08-31T08:00:47.000Z;2022-08-31_post_lokermagang41_image.jpg;P WFO YOGYAKARTA mitra berdaya SEDANG MEREKRUT INTERN DOKUMENTASI PROYEK (MAGANG BERBAYAR) Deskripsi Pekerjaan: 1. Menyusun dokumen 2. Mengedit dan menyelesaikan dokumen Kualifikasi: Mahasiswa tahun terakhir atau lulusan baru dari semua jurusan Memiliki keterampilan dalam menggunakan Ms Office dan Google Workspace Memahami penulisan berdasarkan EYD Memahami bahasa Inggris Rapi dan teliti Memiliki perhatian terhadap detail Cepat belajar Dapat bekerja dalam tim dan individu Bekerja dari kantor (WFO) Batas pengiriman CV: 25 September 2022 Kirim CV Anda: https://bit.ly/InternshipMBO2022 WWW.lokerdesain.com @sediapay @belajarmahir | @lokerdeskusi Terima kasih!;0;0;0;0;0;0;0;Not Fraud
2022-08-31T05:29:04.000Z;2022-08-31_post_lokermagang42_image.jpg;P WFO YOGYAKARTA mitra berdaya We are looking for a DESIGN & MULTIMEDIA INTERN (PAID INTERNSHIP) Job description: Qualification : Make daily designs for Final year student or fresh the company's social media graduate all majors 2 Create flyer, document and Have the ability to design presentation design according image and edit video to company needs 3. Attention to detail 3. Create video content for Creative the company's social media Work from Office 1 1 Send Your CV https:| /bit IylınternshipMBo2022 1 Available : 25 September 2022 WWW lokerdesain. com @sediapay @belajarmahir @lokerdeskusi from 1;0;0;0;0;0;0;0;Not Fraud
2022-08-30T05:00:19.000Z;2022-08-30_post_lokermagang43_image.jpg;P WFO JAKBAR / JAKSEL MARKETING INTERN Mahasiswa magang/fresh graduate Pendidikan marketing/komunikasi Tertarik industri F&B Mengerti sosmed & design Domisili Jak Bar/Jak Sel Kirim CV ke Email: namamia.coffee@gmail.com Subjek: Intern WWW.lokerdesain.com @sediapay @belajarmahir @lokerdeskusi;0;0;0,2;0;0;0;0,2;Not Fraud
2022-08-23T09:34:59.000Z;2022-08-23_post_lokermagang44_image.jpg;P HYBRID TANGERANG Carl & Claire 0 EP FUME R Y WE NEED INTERN TIKTOK SPECIALIST! And It Could Be You Kamu suka ngonten dan ingin berpenghasilan dari jualan? Let's Join Our Team Requirment Perempuan Percaya diri di depan kamera Kemampuan public speaking yang baik Up to date dengan trend terkini Kreatif, jujur, dan bertanggung jawab We'll Be Waiting For You! 1 1 Send CV and Portofolio To: career@carlandclaire. com 1 Subject Tiktok Content Specialist wWWlokerdesain.com @sediapay @belajarmahir @lokerdeskusi your;0;0;0,2;0;0;0;0,2;Not Fraud
2022-08-22T05:00:47.000Z;2022-08-22_post_lokermagang45_image.jpg;P WFO DEPOK BidanrisEKARING SEDANG MEREKRUT SHOP ASSISTANT PERSYARATAN DESKRIPSI PEKERJAAN WANITA USIA 18-27 TAHUN PENGEMASAN BARANG DAN MUDAH BERADAPTASI MENGATUR PENCIRIMAN PRODUK JUJUR DAN KOMUNIKATIF MENGELOLA PENDATAAN MEMILIKI KEMAMPUAN MANAJEMEN WAKTU MEMPERHATIKAN STOK BARANG DENGAN BAIK BERTANGGUNG JAWAB DALAM HAL FAMILIAR DENGAN SOSIAL MEDIA MENGELOLA PERSEDIAAN BARANG MEDIA YANG BERTANGGUNG JAWAB DALAM MENGELOLA SOSIAL MEDIA BEKERJA DARI KANTOR (WFO) SELAMA 3 HARI, DEPOK Kirim CV Anda ke bidsusemariyguagnatocom Dengan subjek: Shop Assistant Nama Anda WWW.lokerdesain.com @sediapay @belajarmahir @lokerdeskusi KAMI MENUNGGU ANDA!;0;0;0;0;0;0;0;Not Fraud
2022-08-21T04:46:58.000Z;2022-08-21_post_lokermagang46_combined.jpg;UP WFH Berbagicerita.id ONLINE RECRUITMENT FOR VOLUNTEER BATCH SEPTEMBER-DECEMBER POSITIONS: - PEER COUNSELLOR - DESAIN - ADMIN - KONSELING - HUMAS - EVENT ORGANIZER - SEKRETARIS APPLY NOW at @berbagicerita.id Berbagi Cerita Indonesia Website: www.lokerdesain.com @sediapay | @belajarmahir | @lokerdeskusi Important Dates: Peer Counsellor & Sekretaris Registration: August 15-28, 2022 Announcement: August 31, 2022 Interview: September 1-14, 2022 Final Announcement: September 21, 2022 Orientation: September 26-October 2, 2022 Riset, Desain, Humas, and Event Organizer Registration: August 15-28, 2022 Announcement: August 31, 2022 Skill Test: September 5-11, 2022 Final Announcement: September 19, 2022 Orientation: September 24 & 25, 2022 For more detailed information, please visit: www.berbagicerita.id/weblkarir Or click the link in our bio @berbagiceritaid Berbagi Cerita Indonesia;0;0,25;0;0;0;0;0,25;Not Fraud
2022-07-19T10:27:25.000Z;2022-07-19_post_lokermagang47_image.jpg;P WFO CENGKARENG HIP&TELL WERE HIRING OPERATION ADMIN Qualification 1. Male and female max 25 years old 2 Minimum high school graduate 3. Able to operate Microsoft Excel 4, Have a good communication 5. Domiciled Cengkareng Jakarta Barat 1 1 Send your cv to hrd.hipandtell@gmail .com 1 www lokerdesain com @sediapay @belajarmahir @lokerdeskusi;0;0;0,2;0;0;0;0,2;Not Fraud
2022-07-19T08:27:28.000Z;2022-07-19_post_lokermagang48_image.jpg;UP WFO SEMARANG KAMI MEREKRUT DIGITAL MARKETING Kriteria: - Pria/Wanita - Usia 17-28 tahun - Minimal SMA/SMK sederajat - Aktif bermain sosial media - Baik, Jujur, Bekerja Keras - Mampu bekerja dalam tim - Bersedia ditempatkan di Semarang Kirimkan CV Anda ke linktree/elrecruitmentmagang Website: WWW.lokerdesain.com @sediapay @belajarmahir @lokerdeskusi Terima kasih!;0,4;0;0,2;0;0;0;0,6;Not Fraud
2022-07-16T09:45:00.000Z;2022-07-16_post_lokermagang49_combined.jpg;P WFO RUKN JAKARTA SELATAN Rukun Magang Bergabunglah dengan Tim Kami! Videographer Tiktok Content Internship Creator Internship Swipe untuk melihat informasinya @ Rukun Indonesia Google Temukan dan Unduh di App Store WWW.lokerdesain.com @sediapay @belajarmahir | @lokerdeskusi Rukun Magang Bergabunglah dengan Tim Kami! Content Writer Mahasiswa aktif, diutamakan semester akhir dan jurusan terkait Memiliki kemampuan menulis artikel dan copywriting Berfikir Kreatif. Tertarik membuat konten Islam yang menarik Kirim CV-mu ke: recruitment@rukun.com Download di Rukun Indonesia Google Play Store Videographer Internship Mahasiswa semester akhir atau fresh graduate Memahami typography design dan coloring pada foto dan video Familiar dengan beragam style editing Menguasai software editing seperti Adobe Premiere Pro dan Adobe After Effect Tertarik membuat ide konten Islami yang menarik Penempatan di Jakarta Selatan Kirim CV-mu ke recruitment@rukun.com Download di Rukun Indonesia Google Play Store;0;0;0;0;0;0;0;Not Fraud
2022-07-15T06:44:09.000Z;2022-07-15_post_lokermagang50_image.jpg;P WFO JAKARTA PUSAT ARIKI AIC (www.aeki-aice.org) Asosiasi EKSPORTIR DAN INDUSTRI KOPI INDONESIA KOFI INDONESIA EXPORTERS AND INDUSTRIES SEDANG MEREKRUT Join our Team PROGRAM INTERNSHIP KUALIFIKASI: - Terdaftar aktif di Universitas - Mahasiswa semester 5 ke atas - Disiplin, jujur, dan kreatif - MARKETING KOMUNIKASI: Memiliki Sertifikat TOEFL minimal 450 - Mampu bekerja dalam tim dan individu - DESAIN SOSIAL MEDIA - Meminum teh atau kopi saat magang - Penempatan di Jakarta Pusat Kirimkan CV dan Surat Lamaran Anda ke alamat e-mail aeki.rekrutmen@gmail.com - Cantumkan kode di Subjek Judul Sertifikat MarKom-NAMA DesainSos Med-NAMA WWW.lokerdesain.com @sediapay @belajarmahir @lokerdeskusi Terima kasih!;0;0;0,2;0;0;0;0,2;Not Fraud
2022-07-14T06:53:06.000Z;2022-07-14_post_lokermagang51_image.jpg;P WFO LOKASI TERTENTU BUMNXS Kergus 83 GENTA Pegadaian Persiapkan diri Anda dan siapkan diri Anda untuk PROGRAM DIAMOND MAGENTA 2022 PT. PEGADAIAN INTERNSHIP PROGRAM Posisi Magang Persyaratan Digital Marketing Assistant Mahasiswa Aktif (belum lulus) D3/D4/S1 minimal Organic Channel Officer Semester 5 Bersedia melaksanakan Inorganic Channel Officer Magang selama 6 Bulan Customer Service Officer Sehat Jasmani dan Rohani Customer Database Supporting IPK Minimal 3.00 Periode Magang Learning Experience Uang Saku Agustus-Desember Benefit: Sertifikat MBKM 2022 Konversi 20 SKS Profesional Networking Pendaftaran dibuka: Juli 2022 17 Juli 2022 Program akan dilaksanakan di Kabupaten: Banyumas Purbalingga Banjarnegara Wonogoro Temanggung Hargolangkir Brumbun Guci Pendem Wangon Pengalengan Ciamis Tasikmalaya Sumedang WWW.pegadaian.co.id WWW.lokerdesain.com @sediapay @belajarmahir @lokerdeskusi;0;0;0;0,05;0;0;0,05;Not Fraud
2022-07-13T03:23:53.000Z;2022-07-13_post_lokermagang52_image.jpg;UP HYBRID BANDUNG TDA DIGDAYA PESTA USAHA Ayo Magang di Komunitas TDA Bandung Kesempatan Emas untuk Fakultas/Jurusan: - DKV - Multimedia/Seni Terbesar di Indonesia !! Tambah ilmu & jejaring di bidang Broadcasting dan Fotografi Kirim CV dan portofolio kamu ke pwbandung2022@gmail.com dengan subjek: magangTDABDG Info lebih lanjut di caption www.lokerdesain.com @sediapay @belajarmahir @lokerdeskusi;0;0,25;0;0;0;0;0,25;Not Fraud
